REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,UKE2,S03B3,2043,0.062213866
REGION1,UKE2,S03B3,2044,0.062213866
REGION1,UKE2,S03B3,2045,0.062213866
REGION1,UKE2,S03B3,2046,0.062213866
REGION1,UKE2,S03B3,2047,0.062213866
REGION1,UKE2,S03B3,2048,0.062213866
REGION1,UKE2,S03B3,2049,0.062213866
REGION1,UKE2,S03B3,2050,0.062213866
REGION1,UKE2,S03B3,2051,0.062213866
REGION1,UKE2,S03B3,2052,0.062213866
REGION1,UKE2,S03B3,2053,0.062213866
REGION1,UKE2,S03B3,2054,0.062213866
REGION1,UKE2,S03B3,2055,0.062213866
REGION1,UKE2,S03B3,2056,0.062213866
REGION1,UKE2,S03B3,2057,0.062213866
REGION1,UKE2,S03B3,2058,0.062213866
REGION1,UKE2,S03B3,2059,0.062213866
REGION1,UKE2,S03B3,2060,0.062213866
REGION1,UKE2,S04B1,2015,0.021374416
REGION1,UKE2,S04B1,2016,0.021374416
REGION1,UKE2,S04B1,2017,0.021374416
REGION1,UKE2,S04B1,2018,0.021374416
REGION1,UKE2,S04B1,2019,0.021374416
REGION1,UKE2,S04B1,2020,0.021374416
REGION1,UKE2,S04B1,2021,0.021374416
REGION1,UKE2,S04B1,2022,0.021374416
REGION1,UKE2,S04B1,2023,0.021374416
REGION1,UKE2,S04B1,2024,0.021374416
REGION1,UKE2,S04B1,2025,0.021374416
REGION1,UKE2,S04B1,2026,0.021374416
REGION1,UKE2,S04B1,2027,0.021374416
REGION1,UKE2,S04B1,2028,0.021374416
REGION1,UKE2,S04B1,2029,0.021374416
REGION1,UKE2,S04B1,2030,0.021374416
REGION1,UKE2,S04B1,2031,0.021374416
REGION1,UKE2,S04B1,2032,0.021374416
REGION1,UKE2,S04B1,2033,0.021374416
REGION1,UKE2,S04B1,2034,0.021374416
REGION1,UKE2,S04B1,2035,0.021374416
REGION1,UKE2,S04B1,2036,0.021374416
REGION1,UKE2,S04B1,2037,0.021374416
REGION1,UKE2,S04B1,2038,0.021374416
REGION1,UKE2,S04B1,2039,0.021374416
REGION1,UKE2,S04B1,2040,0.021374416
REGION1,UKE2,S04B1,2041,0.021374416
REGION1,UKE2,S04B1,2042,0.021374416
REGION1,UKE2,S04B1,2043,0.021374416
REGION1,UKE2,S04B1,2044,0.021374416
REGION1,UKE2,S04B1,2045,0.021374416
REGION1,UKE2,S04B1,2046,0.021374416
REGION1,UKE2,S04B1,2047,0.021374416
REGION1,UKE2,S04B1,2048,0.021374416
REGION1,UKE2,S04B1,2049,0.021374416
REGION1,UKE2,S04B1,2050,0.021374416
REGION1,UKE2,S04B1,2051,0.021374416
REGION1,UKE2,S04B1,2052,0.021374416
REGION1,UKE2,S04B1,2053,0.021374416
REGION1,UKE2,S04B1,2054,0.021374416
REGION1,UKE2,S04B1,2055,0.021374416
REGION1,UKE2,S04B1,2056,0.021374416
REGION1,UKE2,S04B1,2057,0.021374416
REGION1,UKE2,S04B1,2058,0.021374416
REGION1,UKE2,S04B1,2059,0.021374416
REGION1,UKE2,S04B1,2060,0.021374416
REGION1,UKE2,S04B2,2015,0.079748483
REGION1,UKE2,S04B2,2016,0.079748483
REGION1,UKE2,S04B2,2017,0.079748483
REGION1,UKE2,S04B2,2018,0.079748483
REGION1,UKE2,S04B2,2019,0.079748483
REGION1,UKE2,S04B2,2020,0.079748483
REGION1,UKE2,S04B2,2021,0.079748483
REGION1,UKE2,S04B2,2022,0.079748483
REGION1,UKE2,S04B2,2023,0.079748483
REGION1,UKE2,S04B2,2024,0.079748483
REGION1,UKE2,S04B2,2025,0.079748483
REGION1,UKE2,S04B2,2026,0.079748483
REGION1,UKE2,S04B2,2027,0.079748483
REGION1,UKE2,S04B2,2028,0.079748483
REGION1,UKE2,S04B2,2029,0.079748483
REGION1,UKE2,S04B2,2030,0.079748483
REGION1,UKE2,S04B2,2031,0.079748483
REGION1,UKE2,S04B2,2032,0.079748483
REGION1,UKE2,S04B2,2033,0.079748483
REGION1,UKE2,S04B2,2034,0.079748483
REGION1,UKE2,S04B2,2035,0.079748483
REGION1,UKE2,S04B2,2036,0.079748483
REGION1,UKE2,S04B2,2037,0.079748483
REGION1,UKE2,S04B2,2038,0.079748483
REGION1,UKE2,S04B2,2039,0.079748483
REGION1,UKE2,S04B2,2040,0.079748483
REGION1,UKE2,S04B2,2041,0.079748483
REGION1,UKE2,S04B2,2042,0.079748483
REGION1,UKE2,S04B2,2043,0.079748483
REGION1,UKE2,S04B2,2044,0.079748483
REGION1,UKE2,S04B2,2045,0.079748483
REGION1,UKE2,S04B2,2046,0.079748483
REGION1,UKE2,S04B2,2047,0.079748483
REGION1,UKE2,S04B2,2048,0.079748483
REGION1,UKE2,S04B2,2049,0.079748483
REGION1,UKE2,S04B2,2050,0.079748483
REGION1,UKE2,S04B2,2051,0.079748483
REGION1,UKE2,S04B2,2052,0.079748483
REGION1,UKE2,S04B2,2053,0.079748483
REGION1,UKE2,S04B2,2054,0.079748483
REGION1,UKE2,S04B2,2055,0.079748483
REGION1,UKE2,S04B2,2056,0.079748483
REGION1,UKE2,S04B2,2057,0.079748483
REGION1,UKE2,S04B2,2058,0.079748483
REGION1,UKE2,S04B2,2059,0.079748483
REGION1,UKE2,S04B2,2060,0.079748483
REGION1,UKE2,S04B3,2015,0.015157829
REGION1,UKE2,S04B3,2016,0.015157829
REGION1,UKE2,S04B3,2017,0.015157829
REGION1,UKE2,S04B3,2018,0.015157829
REGION1,UKE2,S04B3,2019,0.015157829
REGION1,UKE2,S04B3,2020,0.015157829
REGION1,UKE2,S04B3,2021,0.015157829
REGION1,UKE2,S04B3,2022,0.015157829
REGION1,UKE2,S04B3,2023,0.015157829
REGION1,UKE2,S04B3,2024,0.015157829
REGION1,UKE2,S04B3,2025,0.015157829
REGION1,UKE2,S04B3,2026,0.015157829
REGION1,UKE2,S04B3,2027,0.015157829
REGION1,UKE2,S04B3,2028,0.015157829
REGION1,UKE2,S04B3,2029,0.015157829
REGION1,UKE2,S04B3,2030,0.015157829
REGION1,UKE2,S04B3,2031,0.015157829
REGION1,UKE2,S04B3,2032,0.015157829
REGION1,UKE2,S04B3,2033,0.015157829
REGION1,UKE2,S04B3,2034,0.015157829
REGION1,UKE2,S04B3,2035,0.015157829
REGION1,UKE2,S04B3,2036,0.015157829
REGION1,UKE2,S04B3,2037,0.015157829
REGION1,UKE2,S04B3,2038,0.015157829
REGION1,UKE2,S04B3,2039,0.015157829
REGION1,UKE2,S04B3,2040,0.015157829
REGION1,UKE2,S04B3,2041,0.015157829
REGION1,UKE2,S04B3,2042,0.015157829
REGION1,UKE2,S04B3,2043,0.015157829
REGION1,UKE2,S04B3,2044,0.015157829
REGION1,UKE2,S04B3,2045,0.015157829
REGION1,UKE2,S04B3,2046,0.015157829
REGION1,UKE2,S04B3,2047,0.015157829
REGION1,UKE2,S04B3,2048,0.015157829
REGION1,UKE2,S04B3,2049,0.015157829
REGION1,UKE2,S04B3,2050,0.015157829
REGION1,UKE2,S04B3,2051,0.015157829
REGION1,UKE2,S04B3,2052,0.015157829
REGION1,UKE2,S04B3,2053,0.015157829
REGION1,UKE2,S04B3,2054,0.015157829
REGION1,UKE2,S04B3,2055,0.015157829
REGION1,UKE2,S04B3,2056,0.015157829
REGION1,UKE2,S04B3,2057,0.015157829
REGION1,UKE2,S04B3,2058,0.015157829
REGION1,UKE2,S04B3,2059,0.015157829
REGION1,UKE2,S04B3,2060,0.015157829
REGION1,UKE2,S05B1,2015,0.021521721
REGION1,UKE2,S05B1,2016,0.021521721
REGION1,UKE2,S05B1,2017,0.021521721
REGION1,UKE2,S05B1,2018,0.021521721
REGION1,UKE2,S05B1,2019,0.021521721
REGION1,UKE2,S05B1,2020,0.021521721
REGION1,UKE2,S05B1,2021,0.021521721
REGION1,UKE2,S05B1,2022,0.021521721
REGION1,UKE2,S05B1,2023,0.021521721
REGION1,UKE2,S05B1,2024,0.021521721
REGION1,UKE2,S05B1,2025,0.021521721
REGION1,UKE2,S05B1,2026,0.021521721
REGION1,UKE2,S05B1,2027,0.021521721
REGION1,UKE2,S05B1,2028,0.021521721
REGION1,UKE2,S05B1,2029,0.021521721
REGION1,UKE2,S05B1,2030,0.021521721
REGION1,UKE2,S05B1,2031,0.021521721
REGION1,UKE2,S05B1,2032,0.021521721
REGION1,UKE2,S05B1,2033,0.021521721
REGION1,UKE2,S05B1,2034,0.021521721
REGION1,UKE2,S05B1,2035,0.021521721
REGION1,UKE2,S05B1,2036,0.021521721
REGION1,UKE2,S05B1,2037,0.021521721
REGION1,UKE2,S05B1,2038,0.021521721
REGION1,UKE2,S05B1,2039,0.021521721
REGION1,UKE2,S05B1,2040,0.021521721
REGION1,UKE2,S05B1,2041,0.021521721
REGION1,UKE2,S05B1,2042,0.021521721
REGION1,UKE2,S05B1,2043,0.021521721
REGION1,UKE2,S05B1,2044,0.021521721
REGION1,UKE2,S05B1,2045,0.021521721
REGION1,UKE2,S05B1,2046,0.021521721
REGION1,UKE2,S05B1,2047,0.021521721
REGION1,UKE2,S05B1,2048,0.021521721
REGION1,UKE2,S05B1,2049,0.021521721
REGION1,UKE2,S05B1,2050,0.021521721
REGION1,UKE2,S05B1,2051,0.021521721
REGION1,UKE2,S05B1,2052,0.021521721
REGION1,UKE2,S05B1,2053,0.021521721
REGION1,UKE2,S05B1,2054,0.021521721
REGION1,UKE2,S05B1,2055,0.021521721
REGION1,UKE2,S05B1,2056,0.021521721
REGION1,UKE2,S05B1,2057,0.021521721
REGION1,UKE2,S05B1,2058,0.021521721
REGION1,UKE2,S05B1,2059,0.021521721
REGION1,UKE2,S05B1,2060,0.021521721
REGION1,UKE2,S05B2,2015,0.078639566
REGION1,UKE2,S05B2,2016,0.078639566
REGION1,UKE2,S05B2,2017,0.078639566
REGION1,UKE2,S05B2,2018,0.078639566
REGION1,UKE2,S05B2,2019,0.078639566
REGION1,UKE2,S05B2,2020,0.078639566
REGION1,UKE2,S05B2,2021,0.078639566
REGION1,UKE2,S05B2,2022,0.078639566
REGION1,UKE2,S05B2,2023,0.078639566
REGION1,UKE2,S05B2,2024,0.078639566
REGION1,UKE2,S05B2,2025,0.078639566
REGION1,UKE2,S05B2,2026,0.078639566
REGION1,UKE2,S05B2,2027,0.078639566
REGION1,UKE2,S05B2,2028,0.078639566
REGION1,UKE2,S05B2,2029,0.078639566
REGION1,UKE2,S05B2,2030,0.078639566
REGION1,UKE2,S05B2,2031,0.078639566
REGION1,UKE2,S05B2,2032,0.078639566
REGION1,UKE2,S05B2,2033,0.078639566
REGION1,UKE2,S05B2,2034,0.078639566
REGION1,UKE2,S05B2,2035,0.078639566
REGION1,UKE2,S05B2,2036,0.078639566
REGION1,UKE2,S05B2,2037,0.078639566
REGION1,UKE2,S05B2,2038,0.078639566
REGION1,UKE2,S05B2,2039,0.078639566
REGION1,UKE2,S05B2,2040,0.078639566
REGION1,UKE2,S05B2,2041,0.078639566
REGION1,UKE2,S05B2,2042,0.078639566
REGION1,UKE2,S05B2,2043,0.078639566
REGION1,UKE2,S05B2,2044,0.078639566
REGION1,UKE2,S05B2,2045,0.078639566
REGION1,UKE2,S05B2,2046,0.078639566
REGION1,UKE2,S05B2,2047,0.078639566
REGION1,UKE2,S05B2,2048,0.078639566
REGION1,UKE2,S05B2,2049,0.078639566
REGION1,UKE2,S05B2,2050,0.078639566
REGION1,UKE2,S05B2,2051,0.078639566
REGION1,UKE2,S05B2,2052,0.078639566
REGION1,UKE2,S05B2,2053,0.078639566
REGION1,UKE2,S05B2,2054,0.078639566
REGION1,UKE2,S05B2,2055,0.078639566
REGION1,UKE2,S05B2,2056,0.078639566
REGION1,UKE2,S05B2,2057,0.078639566
REGION1,UKE2,S05B2,2058,0.078639566
REGION1,UKE2,S05B2,2059,0.078639566
REGION1,UKE2,S05B2,2060,0.078639566
REGION1,UKE2,S05B3,2015,0.014807542
REGION1,UKE2,S05B3,2016,0.014807542
REGION1,UKE2,S05B3,2017,0.014807542
REGION1,UKE2,S05B3,2018,0.014807542
REGION1,UKE2,S05B3,2019,0.014807542
REGION1,UKE2,S05B3,2020,0.014807542
REGION1,UKE2,S05B3,2021,0.014807542
REGION1,UKE2,S05B3,2022,0.014807542
REGION1,UKE2,S05B3,2023,0.014807542
REGION1,UKE2,S05B3,2024,0.014807542
REGION1,UKE2,S05B3,2025,0.014807542
REGION1,UKE2,S05B3,2026,0.014807542
REGION1,UKE2,S05B3,2027,0.014807542
REGION1,UKE2,S05B3,2028,0.014807542
REGION1,UKE2,S05B3,2029,0.014807542
REGION1,UKE2,S05B3,2030,0.014807542
REGION1,UKE2,S05B3,2031,0.014807542
REGION1,UKE2,S05B3,2032,0.014807542
REGION1,UKE2,S05B3,2033,0.014807542
REGION1,UKE2,S05B3,2034,0.014807542
REGION1,UKE2,S05B3,2035,0.014807542
REGION1,UKE2,S05B3,2036,0.014807542
REGION1,UKE2,S05B3,2037,0.014807542
REGION1,UKE2,S05B3,2038,0.014807542
REGION1,UKE2,S05B3,2039,0.014807542
REGION1,UKE2,S05B3,2040,0.014807542
REGION1,UKE2,S05B3,2041,0.014807542
REGION1,UKE2,S05B3,2042,0.014807542
REGION1,UKE2,S05B3,2043,0.014807542
REGION1,UKE2,S05B3,2044,0.014807542
REGION1,UKE2,S05B3,2045,0.014807542
REGION1,UKE2,S05B3,2046,0.014807542
REGION1,UKE2,S05B3,2047,0.014807542
REGION1,UKE2,S05B3,2048,0.014807542
REGION1,UKE2,S05B3,2049,0.014807542
REGION1,UKE2,S05B3,2050,0.014807542
REGION1,UKE2,S05B3,2051,0.014807542
REGION1,UKE2,S05B3,2052,0.014807542
REGION1,UKE2,S05B3,2053,0.014807542
REGION1,UKE2,S05B3,2054,0.014807542
REGION1,UKE2,S05B3,2055,0.014807542
REGION1,UKE2,S05B3,2056,0.014807542
REGION1,UKE2,S05B3,2057,0.014807542
REGION1,UKE2,S05B3,2058,0.014807542
REGION1,UKE2,S05B3,2059,0.014807542
REGION1,UKE2,S05B3,2060,0.014807542
REGION1,ATHS,S01B1,2015,0.082947582
REGION1,ATHS,S01B1,2016,0.082947582
REGION1,ATHS,S01B1,2017,0.082947582
REGION1,ATHS,S01B1,2018,0.082947582
REGION1,ATHS,S01B1,2019,0.082947582
REGION1,ATHS,S01B1,2020,0.082947582
REGION1,ATHS,S01B1,2021,0.082947582
REGION1,ATHS,S01B1,2022,0.082947582
REGION1,ATHS,S01B1,2023,0.082947582
REGION1,ATHS,S01B1,2024,0.082947582
REGION1,ATHS,S01B1,2025,0.082947582
REGION1,ATHS,S01B1,2026,0.082947582
REGION1,ATHS,S01B1,2027,0.082947582
REGION1,ATHS,S01B1,2028,0.082947582
REGION1,ATHS,S01B1,2029,0.082947582
REGION1,ATHS,S01B1,2030,0.082947582
REGION1,ATHS,S01B1,2031,0.082947582
REGION1,ATHS,S01B1,2032,0.082947582
REGION1,ATHS,S01B1,2033,0.082947582
REGION1,ATHS,S01B1,2034,0.082947582
REGION1,ATHS,S01B1,2035,0.082947582
REGION1,ATHS,S01B1,2036,0.082947582
REGION1,ATHS,S01B1,2037,0.082947582
REGION1,ATHS,S01B1,2038,0.082947582
REGION1,ATHS,S01B1,2039,0.082947582
REGION1,ATHS,S01B1,2040,0.082947582
REGION1,ATHS,S01B1,2041,0.082947582
REGION1,ATHS,S01B1,2042,0.082947582
REGION1,ATHS,S01B1,2043,0.082947582
REGION1,ATHS,S01B1,2044,0.082947582
REGION1,ATHS,S01B1,2045,0.082947582
REGION1,ATHS,S01B1,2046,0.082947582
REGION1,ATHS,S01B1,2047,0.082947582
REGION1,ATHS,S01B1,2048,0.082947582
REGION1,ATHS,S01B1,2049,0.082947582
REGION1,ATHS,S01B1,2050,0.082947582
REGION1,ATHS,S01B1,2051,0.082947582
REGION1,ATHS,S01B1,2052,0.082947582
REGION1,ATHS,S01B1,2053,0.082947582
REGION1,ATHS,S01B1,2054,0.082947582
REGION1,ATHS,S01B1,2055,0.082947582
REGION1,ATHS,S01B1,2056,0.082947582
REGION1,ATHS,S01B1,2057,0.082947582
REGION1,ATHS,S01B1,2058,0.082947582
REGION1,ATHS,S01B1,2059,0.082947582
REGION1,ATHS,S01B1,2060,0.082947582
REGION1,ATHS,S01B2,2015,0.184996349
REGION1,ATHS,S01B2,2016,0.184996349
REGION1,ATHS,S01B2,2017,0.184996349
REGION1,ATHS,S01B2,2018,0.184996349
REGION1,ATHS,S01B2,2019,0.184996349
REGION1,ATHS,S01B2,2020,0.184996349
REGION1,ATHS,S01B2,2021,0.184996349
REGION1,ATHS,S01B2,2022,0.184996349
REGION1,ATHS,S01B2,2023,0.184996349
REGION1,ATHS,S01B2,2024,0.184996349
REGION1,ATHS,S01B2,2025,0.184996349
REGION1,ATHS,S01B2,2026,0.184996349
REGION1,ATHS,S01B2,2027,0.184996349
REGION1,ATHS,S01B2,2028,0.184996349
REGION1,ATHS,S01B2,2029,0.184996349
REGION1,ATHS,S01B2,2030,0.184996349
REGION1,ATHS,S01B2,2031,0.184996349
REGION1,ATHS,S01B2,2032,0.184996349
REGION1,ATHS,S01B2,2033,0.184996349
REGION1,ATHS,S01B2,2034,0.184996349
REGION1,ATHS,S01B2,2035,0.184996349
REGION1,ATHS,S01B2,2036,0.184996349
REGION1,ATHS,S01B2,2037,0.184996349
REGION1,ATHS,S01B2,2038,0.184996349
REGION1,ATHS,S01B2,2039,0.184996349
REGION1,ATHS,S01B2,2040,0.184996349
REGION1,ATHS,S01B2,2041,0.184996349
REGION1,ATHS,S01B2,2042,0.184996349
REGION1,ATHS,S01B2,2043,0.184996349
REGION1,ATHS,S01B2,2044,0.184996349
REGION1,ATHS,S01B2,2045,0.184996349
REGION1,ATHS,S01B2,2046,0.184996349
REGION1,ATHS,S01B2,2047,0.184996349
REGION1,ATHS,S01B2,2048,0.184996349
REGION1,ATHS,S01B2,2049,0.184996349
REGION1,ATHS,S01B2,2050,0.184996349
REGION1,ATHS,S01B2,2051,0.184996349
REGION1,ATHS,S01B2,2052,0.184996349
REGION1,ATHS,S01B2,2053,0.184996349
REGION1,ATHS,S01B2,2054,0.184996349
REGION1,ATHS,S01B2,2055,0.184996349
REGION1,ATHS,S01B2,2056,0.184996349
REGION1,ATHS,S01B2,2057,0.184996349
REGION1,ATHS,S01B2,2058,0.184996349
REGION1,ATHS,S01B2,2059,0.184996349
REGION1,ATHS,S01B2,2060,0.184996349
REGION1,ATHS,S01B3,2015,0.040725424
REGION1,ATHS,S01B3,2016,0.040725424
REGION1,ATHS,S01B3,2017,0.040725424
REGION1,ATHS,S01B3,2018,0.040725424
REGION1,ATHS,S01B3,2019,0.040725424
REGION1,ATHS,S01B3,2020,0.040725424
REGION1,ATHS,S01B3,2021,0.040725424
REGION1,ATHS,S01B3,2022,0.040725424
REGION1,ATHS,S01B3,2023,0.040725424
REGION1,ATHS,S01B3,2024,0.040725424
REGION1,ATHS,S01B3,2025,0.040725424
REGION1,ATHS,S01B3,2026,0.040725424
REGION1,ATHS,S01B3,2027,0.040725424
REGION1,ATHS,S01B3,2028,0.040725424
REGION1,ATHS,S01B3,2029,0.040725424
REGION1,ATHS,S01B3,2030,0.040725424
REGION1,ATHS,S01B3,2031,0.040725424
REGION1,ATHS,S01B3,2032,0.040725424
REGION1,ATHS,S01B3,2033,0.040725424
REGION1,ATHS,S01B3,2034,0.040725424
REGION1,ATHS,S01B3,2035,0.040725424
REGION1,ATHS,S01B3,2036,0.040725424
REGION1,ATHS,S01B3,2037,0.040725424
REGION1,ATHS,S01B3,2038,0.040725424
REGION1,ATHS,S01B3,2039,0.040725424
REGION1,ATHS,S01B3,2040,0.040725424
REGION1,ATHS,S01B3,2041,0.040725424
REGION1,ATHS,S01B3,2042,0.040725424
REGION1,ATHS,S01B3,2043,0.040725424
REGION1,ATHS,S01B3,2044,0.040725424
REGION1,ATHS,S01B3,2045,0.040725424
REGION1,ATHS,S01B3,2046,0.040725424
REGION1,ATHS,S01B3,2047,0.040725424
REGION1,ATHS,S01B3,2048,0.040725424
REGION1,ATHS,S01B3,2049,0.040725424
REGION1,ATHS,S01B3,2050,0.040725424
REGION1,ATHS,S01B3,2051,0.040725424
REGION1,ATHS,S01B3,2052,0.040725424
REGION1,ATHS,S01B3,2053,0.040725424
REGION1,ATHS,S01B3,2054,0.040725424
REGION1,ATHS,S01B3,2055,0.040725424
REGION1,ATHS,S01B3,2056,0.040725424
REGION1,ATHS,S01B3,2057,0.040725424
REGION1,ATHS,S01B3,2058,0.040725424
REGION1,ATHS,S01B3,2059,0.040725424
REGION1,ATHS,S01B3,2060,0.040725424
REGION1,ATHS,S02B1,2015,0.042493149
REGION1,ATHS,S02B1,2016,0.042493149
REGION1,ATHS,S02B1,2017,0.042493149
REGION1,ATHS,S02B1,2018,0.042493149
REGION1,ATHS,S02B1,2019,0.042493149
REGION1,ATHS,S02B1,2020,0.042493149
REGION1,ATHS,S02B1,2021,0.042493149
REGION1,ATHS,S02B1,2022,0.042493149
REGION1,ATHS,S02B1,2023,0.042493149
REGION1,ATHS,S02B1,2024,0.042493149
REGION1,ATHS,S02B1,2025,0.042493149
REGION1,ATHS,S02B1,2026,0.042493149
REGION1,ATHS,S02B1,2027,0.042493149
REGION1,ATHS,S02B1,2028,0.042493149
REGION1,ATHS,S02B1,2029,0.042493149
REGION1,ATHS,S02B1,2030,0.042493149
REGION1,ATHS,S02B1,2031,0.042493149
REGION1,ATHS,S02B1,2032,0.042493149
REGION1,ATHS,S02B1,2033,0.042493149
REGION1,ATHS,S02B1,2034,0.042493149
REGION1,ATHS,S02B1,2035,0.042493149
REGION1,ATHS,S02B1,2036,0.042493149
REGION1,ATHS,S02B1,2037,0.042493149
REGION1,ATHS,S02B1,2038,0.042493149
REGION1,ATHS,S02B1,2039,0.042493149
REGION1,ATHS,S02B1,2040,0.042493149
REGION1,ATHS,S02B1,2041,0.042493149
REGION1,ATHS,S02B1,2042,0.042493149
REGION1,ATHS,S02B1,2043,0.042493149
REGION1,ATHS,S02B1,2044,0.042493149
REGION1,ATHS,S02B1,2045,0.042493149
REGION1,ATHS,S02B1,2046,0.042493149
REGION1,ATHS,S02B1,2047,0.042493149
REGION1,ATHS,S02B1,2048,0.042493149
REGION1,ATHS,S02B1,2049,0.042493149
REGION1,ATHS,S02B1,2050,0.042493149
REGION1,ATHS,S02B1,2051,0.042493149
REGION1,ATHS,S02B1,2052,0.042493149
REGION1,ATHS,S02B1,2053,0.042493149
REGION1,ATHS,S02B1,2054,0.042493149
REGION1,ATHS,S02B1,2055,0.042493149
REGION1,ATHS,S02B1,2056,0.042493149
REGION1,ATHS,S02B1,2057,0.042493149
REGION1,ATHS,S02B1,2058,0.042493149
REGION1,ATHS,S02B1,2059,0.042493149
REGION1,ATHS,S02B1,2060,0.042493149
REGION1,ATHS,S02B2,2015,0.08398938
REGION1,ATHS,S02B2,2016,0.08398938
REGION1,ATHS,S02B2,2017,0.08398938
REGION1,ATHS,S02B2,2018,0.08398938
REGION1,ATHS,S02B2,2019,0.08398938
REGION1,ATHS,S02B2,2020,0.08398938
REGION1,ATHS,S02B2,2021,0.08398938
REGION1,ATHS,S02B2,2022,0.08398938
REGION1,ATHS,S02B2,2023,0.08398938
REGION1,ATHS,S02B2,2024,0.08398938
REGION1,ATHS,S02B2,2025,0.08398938
REGION1,ATHS,S02B2,2026,0.08398938
REGION1,ATHS,S02B2,2027,0.08398938
REGION1,ATHS,S02B2,2028,0.08398938
REGION1,ATHS,S02B2,2029,0.08398938
REGION1,ATHS,S02B2,2030,0.08398938
REGION1,ATHS,S02B2,2031,0.08398938
REGION1,ATHS,S02B2,2032,0.08398938
REGION1,ATHS,S02B2,2033,0.08398938
REGION1,ATHS,S02B2,2034,0.08398938
REGION1,ATHS,S02B2,2035,0.08398938
REGION1,ATHS,S02B2,2036,0.08398938
REGION1,ATHS,S02B2,2037,0.08398938
REGION1,ATHS,S02B2,2038,0.08398938
REGION1,ATHS,S02B2,2039,0.08398938
REGION1,ATHS,S02B2,2040,0.08398938
REGION1,ATHS,S02B2,2041,0.08398938
REGION1,ATHS,S02B2,2042,0.08398938
REGION1,ATHS,S02B2,2043,0.08398938
REGION1,ATHS,S02B2,2044,0.08398938
REGION1,ATHS,S02B2,2045,0.08398938
REGION1,ATHS,S02B2,2046,0.08398938
REGION1,ATHS,S02B2,2047,0.08398938
REGION1,ATHS,S02B2,2048,0.08398938
REGION1,ATHS,S02B2,2049,0.08398938
REGION1,ATHS,S02B2,2050,0.08398938
REGION1,ATHS,S02B2,2051,0.08398938
REGION1,ATHS,S02B2,2052,0.08398938
REGION1,ATHS,S02B2,2053,0.08398938
REGION1,ATHS,S02B2,2054,0.08398938
REGION1,ATHS,S02B2,2055,0.08398938
REGION1,ATHS,S02B2,2056,0.08398938
REGION1,ATHS,S02B2,2057,0.08398938
REGION1,ATHS,S02B2,2058,0.08398938
REGION1,ATHS,S02B2,2059,0.08398938
REGION1,ATHS,S02B2,2060,0.08398938
REGION1,ATHS,S02B3,2015,0.013401439
REGION1,ATHS,S02B3,2016,0.013401439
REGION1,ATHS,S02B3,2017,0.013401439
REGION1,ATHS,S02B3,2018,0.013401439
REGION1,ATHS,S02B3,2019,0.013401439
REGION1,ATHS,S02B3,2020,0.013401439
REGION1,ATHS,S02B3,2021,0.013401439
REGION1,ATHS,S02B3,2022,0.013401439
REGION1,ATHS,S02B3,2023,0.013401439
REGION1,ATHS,S02B3,2024,0.013401439
REGION1,ATHS,S02B3,2025,0.013401439
REGION1,ATHS,S02B3,2026,0.013401439
REGION1,ATHS,S02B3,2027,0.013401439
REGION1,ATHS,S02B3,2028,0.013401439
REGION1,ATHS,S02B3,2029,0.013401439
REGION1,ATHS,S02B3,2030,0.013401439
REGION1,ATHS,S02B3,2031,0.013401439
REGION1,ATHS,S02B3,2032,0.013401439
REGION1,ATHS,S02B3,2033,0.013401439
REGION1,ATHS,S02B3,2034,0.013401439
REGION1,ATHS,S02B3,2035,0.013401439
REGION1,ATHS,S02B3,2036,0.013401439
REGION1,ATHS,S02B3,2037,0.013401439
REGION1,ATHS,S02B3,2038,0.013401439
REGION1,ATHS,S02B3,2039,0.013401439
REGION1,ATHS,S02B3,2040,0.013401439
REGION1,ATHS,S02B3,2041,0.013401439
REGION1,ATHS,S02B3,2042,0.013401439
REGION1,ATHS,S02B3,2043,0.013401439
REGION1,ATHS,S02B3,2044,0.013401439
REGION1,ATHS,S02B3,2045,0.013401439
REGION1,ATHS,S02B3,2046,0.013401439
REGION1,ATHS,S02B3,2047,0.013401439
REGION1,ATHS,S02B3,2048,0.013401439
REGION1,ATHS,S02B3,2049,0.013401439
REGION1,ATHS,S02B3,2050,0.013401439
REGION1,ATHS,S02B3,2051,0.013401439
REGION1,ATHS,S02B3,2052,0.013401439
REGION1,ATHS,S02B3,2053,0.013401439
REGION1,ATHS,S02B3,2054,0.013401439
REGION1,ATHS,S02B3,2055,0.013401439
REGION1,ATHS,S02B3,2056,0.013401439
REGION1,ATHS,S02B3,2057,0.013401439
REGION1,ATHS,S02B3,2058,0.013401439
REGION1,ATHS,S02B3,2059,0.013401439
REGION1,ATHS,S02B3,2060,0.013401439
REGION1,ATHS,S03B1,2015,0.067148403
REGION1,ATHS,S03B1,2016,0.067148403
REGION1,ATHS,S03B1,2017,0.067148403
REGION1,ATHS,S03B1,2018,0.067148403
REGION1,ATHS,S03B1,2019,0.067148403
REGION1,ATHS,S03B1,2020,0.067148403
REGION1,ATHS,S03B1,2021,0.067148403
REGION1,ATHS,S03B1,2022,0.067148403
REGION1,ATHS,S03B1,2023,0.067148403
REGION1,ATHS,S03B1,2024,0.067148403
REGION1,ATHS,S03B1,2025,0.067148403
REGION1,ATHS,S03B1,2026,0.067148403
