REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SKE2CIFH1,SKE2,1,2031,0.232964473
REGION1,SKE2CIFH1,SKE2,1,2032,0.230680507
REGION1,SKE2CIFH1,SKE2,1,2033,0.228440891
REGION1,SKE2CIFH1,SKE2,1,2034,0.226244344
REGION1,SKE2CIFH1,SKE2,1,2035,0.224089636
REGION1,SKE2CIFH1,SKE2,1,2036,0.221975583
REGION1,SKE2CIFH1,SKE2,1,2037,0.219901045
REGION1,SKE2CIFH1,SKE2,1,2038,0.217864924
REGION1,SKE2CIFH1,SKE2,1,2039,0.215866163
REGION1,SKE2CIFH1,SKE2,1,2040,0.213903743
REGION1,SKE2CIFH1,SKE2,1,2041,0.211976683
REGION1,SKE2CIFH1,SKE2,1,2042,0.210084034
REGION1,SKE2CIFH1,SKE2,1,2043,0.208224883
REGION1,SKE2CIFH1,SKE2,1,2044,0.206398349
REGION1,SKE2CIFH1,SKE2,1,2045,0.204603581
REGION1,SKE2CIFH1,SKE2,1,2046,0.202839757
REGION1,SKE2CIFH1,SKE2,1,2047,0.201106083
REGION1,SKE2CIFH1,SKE2,1,2048,0.199401795
REGION1,SKE2CIFH1,SKE2,1,2049,0.197726149
REGION1,SKE2CIFH1,SKE2,1,2050,0.196078431
REGION1,SKE2CIFH1,SKE2,1,2051,0.194457948
REGION1,SKE2CIFH1,SKE2,1,2052,0.192864031
REGION1,SKE2CIFH1,SKE2,1,2053,0.191296031
REGION1,SKE2CIFH1,SKE2,1,2054,0.189753321
REGION1,SKE2CIFH1,SKE2,1,2055,0.188235294
REGION1,SKE2CIFH1,SKE2,1,2056,0.186741363
REGION1,SKE2CIFH1,SKE2,1,2057,0.185270959
REGION1,SKE2CIFH1,SKE2,1,2058,0.183823529
REGION1,SKE2CIFH1,SKE2,1,2059,0.182398541
REGION1,SKE2CIFH1,SKE2,1,2060,0.180995475
REGION1,UKE2CIFH1,UKE2,1,2015,0.303030303
REGION1,UKE2CIFH1,UKE2,1,2016,0.299401198
REGION1,UKE2CIFH1,UKE2,1,2017,0.295857988
REGION1,UKE2CIFH1,UKE2,1,2018,0.292397661
REGION1,UKE2CIFH1,UKE2,1,2019,0.289017341
REGION1,UKE2CIFH1,UKE2,1,2020,0.285714286
REGION1,UKE2CIFH1,UKE2,1,2021,0.27972028
REGION1,UKE2CIFH1,UKE2,1,2022,0.273972603
REGION1,UKE2CIFH1,UKE2,1,2023,0.268456376
REGION1,UKE2CIFH1,UKE2,1,2024,0.263157895
REGION1,UKE2CIFH1,UKE2,1,2025,0.258064516
REGION1,UKE2CIFH1,UKE2,1,2026,0.253164557
REGION1,UKE2CIFH1,UKE2,1,2027,0.248447205
REGION1,UKE2CIFH1,UKE2,1,2028,0.243902439
REGION1,UKE2CIFH1,UKE2,1,2029,0.239520958
REGION1,UKE2CIFH1,UKE2,1,2030,0.235294118
REGION1,UKE2CIFH1,UKE2,1,2031,0.232964473
REGION1,UKE2CIFH1,UKE2,1,2032,0.230680507
REGION1,UKE2CIFH1,UKE2,1,2033,0.228440891
REGION1,UKE2CIFH1,UKE2,1,2034,0.226244344
REGION1,UKE2CIFH1,UKE2,1,2035,0.224089636
REGION1,UKE2CIFH1,UKE2,1,2036,0.221975583
REGION1,UKE2CIFH1,UKE2,1,2037,0.219901045
REGION1,UKE2CIFH1,UKE2,1,2038,0.217864924
REGION1,UKE2CIFH1,UKE2,1,2039,0.215866163
REGION1,UKE2CIFH1,UKE2,1,2040,0.213903743
REGION1,UKE2CIFH1,UKE2,1,2041,0.211976683
REGION1,UKE2CIFH1,UKE2,1,2042,0.210084034
REGION1,UKE2CIFH1,UKE2,1,2043,0.208224883
REGION1,UKE2CIFH1,UKE2,1,2044,0.206398349
REGION1,UKE2CIFH1,UKE2,1,2045,0.204603581
REGION1,UKE2CIFH1,UKE2,1,2046,0.202839757
REGION1,UKE2CIFH1,UKE2,1,2047,0.201106083
REGION1,UKE2CIFH1,UKE2,1,2048,0.199401795
REGION1,UKE2CIFH1,UKE2,1,2049,0.197726149
REGION1,UKE2CIFH1,UKE2,1,2050,0.196078431
REGION1,UKE2CIFH1,UKE2,1,2051,0.194457948
REGION1,UKE2CIFH1,UKE2,1,2052,0.192864031
REGION1,UKE2CIFH1,UKE2,1,2053,0.191296031
REGION1,UKE2CIFH1,UKE2,1,2054,0.189753321
REGION1,UKE2CIFH1,UKE2,1,2055,0.188235294
REGION1,UKE2CIFH1,UKE2,1,2056,0.186741363
REGION1,UKE2CIFH1,UKE2,1,2057,0.185270959
REGION1,UKE2CIFH1,UKE2,1,2058,0.183823529
REGION1,UKE2CIFH1,UKE2,1,2059,0.182398541
REGION1,UKE2CIFH1,UKE2,1,2060,0.180995475
REGION1,ATE2CIFH2,ATE2,1,2015,0.32
REGION1,ATE2CIFH2,ATE2,1,2016,0.3125
REGION1,ATE2CIFH2,ATE2,1,2017,0.305343511
REGION1,ATE2CIFH2,ATE2,1,2018,0.298507463
REGION1,ATE2CIFH2,ATE2,1,2019,0.291970803
REGION1,ATE2CIFH2,ATE2,1,2020,0.285714286
REGION1,ATE2CIFH2,ATE2,1,2021,0.27972028
REGION1,ATE2CIFH2,ATE2,1,2022,0.273972603
REGION1,ATE2CIFH2,ATE2,1,2023,0.268456376
REGION1,ATE2CIFH2,ATE2,1,2024,0.263157895
REGION1,ATE2CIFH2,ATE2,1,2025,0.258064516
REGION1,ATE2CIFH2,ATE2,1,2026,0.253164557
REGION1,ATE2CIFH2,ATE2,1,2027,0.248447205
REGION1,ATE2CIFH2,ATE2,1,2028,0.243902439
REGION1,ATE2CIFH2,ATE2,1,2029,0.239520958
REGION1,ATE2CIFH2,ATE2,1,2030,0.235294118
REGION1,ATE2CIFH2,ATE2,1,2031,0.232964473
REGION1,ATE2CIFH2,ATE2,1,2032,0.230680507
REGION1,ATE2CIFH2,ATE2,1,2033,0.228440891
REGION1,ATE2CIFH2,ATE2,1,2034,0.226244344
REGION1,ATE2CIFH2,ATE2,1,2035,0.224089636
REGION1,ATE2CIFH2,ATE2,1,2036,0.221975583
REGION1,ATE2CIFH2,ATE2,1,2037,0.219901045
REGION1,ATE2CIFH2,ATE2,1,2038,0.217864924
REGION1,ATE2CIFH2,ATE2,1,2039,0.215866163
REGION1,ATE2CIFH2,ATE2,1,2040,0.213903743
REGION1,ATE2CIFH2,ATE2,1,2041,0.211976683
REGION1,ATE2CIFH2,ATE2,1,2042,0.210084034
REGION1,ATE2CIFH2,ATE2,1,2043,0.208224883
REGION1,ATE2CIFH2,ATE2,1,2044,0.206398349
REGION1,ATE2CIFH2,ATE2,1,2045,0.204603581
REGION1,ATE2CIFH2,ATE2,1,2046,0.202839757
REGION1,ATE2CIFH2,ATE2,1,2047,0.201106083
REGION1,ATE2CIFH2,ATE2,1,2048,0.199401795
REGION1,ATE2CIFH2,ATE2,1,2049,0.197726149
REGION1,ATE2CIFH2,ATE2,1,2050,0.196078431
REGION1,ATE2CIFH2,ATE2,1,2051,0.194457948
REGION1,ATE2CIFH2,ATE2,1,2052,0.192864031
REGION1,ATE2CIFH2,ATE2,1,2053,0.191296031
REGION1,ATE2CIFH2,ATE2,1,2054,0.189753321
REGION1,ATE2CIFH2,ATE2,1,2055,0.188235294
REGION1,ATE2CIFH2,ATE2,1,2056,0.186741363
REGION1,ATE2CIFH2,ATE2,1,2057,0.185270959
REGION1,ATE2CIFH2,ATE2,1,2058,0.183823529
REGION1,ATE2CIFH2,ATE2,1,2059,0.182398541
REGION1,ATE2CIFH2,ATE2,1,2060,0.180995475
REGION1,BEE2CIFH2,BEE2,1,2015,0.32
REGION1,BEE2CIFH2,BEE2,1,2016,0.3125
REGION1,BEE2CIFH2,BEE2,1,2017,0.305343511
REGION1,BEE2CIFH2,BEE2,1,2018,0.298507463
REGION1,BEE2CIFH2,BEE2,1,2019,0.291970803
REGION1,BEE2CIFH2,BEE2,1,2020,0.285714286
REGION1,BEE2CIFH2,BEE2,1,2021,0.27972028
REGION1,BEE2CIFH2,BEE2,1,2022,0.273972603
REGION1,BEE2CIFH2,BEE2,1,2023,0.268456376
REGION1,BEE2CIFH2,BEE2,1,2024,0.263157895
REGION1,BEE2CIFH2,BEE2,1,2025,0.258064516
REGION1,BEE2CIFH2,BEE2,1,2026,0.253164557
REGION1,BEE2CIFH2,BEE2,1,2027,0.248447205
REGION1,BEE2CIFH2,BEE2,1,2028,0.243902439
REGION1,BEE2CIFH2,BEE2,1,2029,0.239520958
REGION1,BEE2CIFH2,BEE2,1,2030,0.235294118
REGION1,BEE2CIFH2,BEE2,1,2031,0.232964473
REGION1,BEE2CIFH2,BEE2,1,2032,0.230680507
REGION1,BEE2CIFH2,BEE2,1,2033,0.228440891
REGION1,BEE2CIFH2,BEE2,1,2034,0.226244344
REGION1,BEE2CIFH2,BEE2,1,2035,0.224089636
REGION1,BEE2CIFH2,BEE2,1,2036,0.221975583
REGION1,BEE2CIFH2,BEE2,1,2037,0.219901045
REGION1,BEE2CIFH2,BEE2,1,2038,0.217864924
REGION1,BEE2CIFH2,BEE2,1,2039,0.215866163
REGION1,BEE2CIFH2,BEE2,1,2040,0.213903743
REGION1,BEE2CIFH2,BEE2,1,2041,0.211976683
REGION1,BEE2CIFH2,BEE2,1,2042,0.210084034
REGION1,BEE2CIFH2,BEE2,1,2043,0.208224883
REGION1,BEE2CIFH2,BEE2,1,2044,0.206398349
REGION1,BEE2CIFH2,BEE2,1,2045,0.204603581
REGION1,BEE2CIFH2,BEE2,1,2046,0.202839757
REGION1,BEE2CIFH2,BEE2,1,2047,0.201106083
REGION1,BEE2CIFH2,BEE2,1,2048,0.199401795
REGION1,BEE2CIFH2,BEE2,1,2049,0.197726149
REGION1,BEE2CIFH2,BEE2,1,2050,0.196078431
REGION1,BEE2CIFH2,BEE2,1,2051,0.194457948
REGION1,BEE2CIFH2,BEE2,1,2052,0.192864031
REGION1,BEE2CIFH2,BEE2,1,2053,0.191296031
REGION1,BEE2CIFH2,BEE2,1,2054,0.189753321
REGION1,BEE2CIFH2,BEE2,1,2055,0.188235294
REGION1,BEE2CIFH2,BEE2,1,2056,0.186741363
REGION1,BEE2CIFH2,BEE2,1,2057,0.185270959
REGION1,BEE2CIFH2,BEE2,1,2058,0.183823529
REGION1,BEE2CIFH2,BEE2,1,2059,0.182398541
REGION1,BEE2CIFH2,BEE2,1,2060,0.180995475
REGION1,BGE2CIFH2,BGE2,1,2015,0.32
REGION1,BGE2CIFH2,BGE2,1,2016,0.3125
REGION1,BGE2CIFH2,BGE2,1,2017,0.305343511
REGION1,BGE2CIFH2,BGE2,1,2018,0.298507463
REGION1,BGE2CIFH2,BGE2,1,2019,0.291970803
REGION1,BGE2CIFH2,BGE2,1,2020,0.285714286
REGION1,BGE2CIFH2,BGE2,1,2021,0.27972028
REGION1,BGE2CIFH2,BGE2,1,2022,0.273972603
REGION1,BGE2CIFH2,BGE2,1,2023,0.268456376
REGION1,BGE2CIFH2,BGE2,1,2024,0.263157895
REGION1,BGE2CIFH2,BGE2,1,2025,0.258064516
REGION1,BGE2CIFH2,BGE2,1,2026,0.253164557
REGION1,BGE2CIFH2,BGE2,1,2027,0.248447205
REGION1,BGE2CIFH2,BGE2,1,2028,0.243902439
REGION1,BGE2CIFH2,BGE2,1,2029,0.239520958
REGION1,BGE2CIFH2,BGE2,1,2030,0.235294118
REGION1,BGE2CIFH2,BGE2,1,2031,0.232964473
REGION1,BGE2CIFH2,BGE2,1,2032,0.230680507
REGION1,BGE2CIFH2,BGE2,1,2033,0.228440891
REGION1,BGE2CIFH2,BGE2,1,2034,0.226244344
REGION1,BGE2CIFH2,BGE2,1,2035,0.224089636
REGION1,BGE2CIFH2,BGE2,1,2036,0.221975583
REGION1,BGE2CIFH2,BGE2,1,2037,0.219901045
REGION1,BGE2CIFH2,BGE2,1,2038,0.217864924
REGION1,BGE2CIFH2,BGE2,1,2039,0.215866163
REGION1,BGE2CIFH2,BGE2,1,2040,0.213903743
REGION1,BGE2CIFH2,BGE2,1,2041,0.211976683
REGION1,BGE2CIFH2,BGE2,1,2042,0.210084034
REGION1,BGE2CIFH2,BGE2,1,2043,0.208224883
REGION1,BGE2CIFH2,BGE2,1,2044,0.206398349
REGION1,BGE2CIFH2,BGE2,1,2045,0.204603581
REGION1,BGE2CIFH2,BGE2,1,2046,0.202839757
REGION1,BGE2CIFH2,BGE2,1,2047,0.201106083
REGION1,BGE2CIFH2,BGE2,1,2048,0.199401795
REGION1,BGE2CIFH2,BGE2,1,2049,0.197726149
REGION1,BGE2CIFH2,BGE2,1,2050,0.196078431
REGION1,BGE2CIFH2,BGE2,1,2051,0.194457948
REGION1,BGE2CIFH2,BGE2,1,2052,0.192864031
REGION1,BGE2CIFH2,BGE2,1,2053,0.191296031
REGION1,BGE2CIFH2,BGE2,1,2054,0.189753321
REGION1,BGE2CIFH2,BGE2,1,2055,0.188235294
REGION1,BGE2CIFH2,BGE2,1,2056,0.186741363
REGION1,BGE2CIFH2,BGE2,1,2057,0.185270959
REGION1,BGE2CIFH2,BGE2,1,2058,0.183823529
REGION1,BGE2CIFH2,BGE2,1,2059,0.182398541
REGION1,BGE2CIFH2,BGE2,1,2060,0.180995475
REGION1,CHE2CIFH2,CHE2,1,2015,0.32
REGION1,CHE2CIFH2,CHE2,1,2016,0.3125
REGION1,CHE2CIFH2,CHE2,1,2017,0.305343511
REGION1,CHE2CIFH2,CHE2,1,2018,0.298507463
REGION1,CHE2CIFH2,CHE2,1,2019,0.291970803
REGION1,CHE2CIFH2,CHE2,1,2020,0.285714286
REGION1,CHE2CIFH2,CHE2,1,2021,0.27972028
REGION1,CHE2CIFH2,CHE2,1,2022,0.273972603
REGION1,CHE2CIFH2,CHE2,1,2023,0.268456376
REGION1,CHE2CIFH2,CHE2,1,2024,0.263157895
REGION1,CHE2CIFH2,CHE2,1,2025,0.258064516
REGION1,CHE2CIFH2,CHE2,1,2026,0.253164557
REGION1,CHE2CIFH2,CHE2,1,2027,0.248447205
REGION1,CHE2CIFH2,CHE2,1,2028,0.243902439
REGION1,CHE2CIFH2,CHE2,1,2029,0.239520958
REGION1,CHE2CIFH2,CHE2,1,2030,0.235294118
REGION1,CHE2CIFH2,CHE2,1,2031,0.232964473
REGION1,CHE2CIFH2,CHE2,1,2032,0.230680507
REGION1,CHE2CIFH2,CHE2,1,2033,0.228440891
REGION1,CHE2CIFH2,CHE2,1,2034,0.226244344
REGION1,CHE2CIFH2,CHE2,1,2035,0.224089636
REGION1,CHE2CIFH2,CHE2,1,2036,0.221975583
REGION1,CHE2CIFH2,CHE2,1,2037,0.219901045
REGION1,CHE2CIFH2,CHE2,1,2038,0.217864924
REGION1,CHE2CIFH2,CHE2,1,2039,0.215866163
REGION1,CHE2CIFH2,CHE2,1,2040,0.213903743
REGION1,CHE2CIFH2,CHE2,1,2041,0.211976683
REGION1,CHE2CIFH2,CHE2,1,2042,0.210084034
REGION1,CHE2CIFH2,CHE2,1,2043,0.208224883
REGION1,CHE2CIFH2,CHE2,1,2044,0.206398349
REGION1,CHE2CIFH2,CHE2,1,2045,0.204603581
REGION1,CHE2CIFH2,CHE2,1,2046,0.202839757
REGION1,CHE2CIFH2,CHE2,1,2047,0.201106083
REGION1,CHE2CIFH2,CHE2,1,2048,0.199401795
REGION1,CHE2CIFH2,CHE2,1,2049,0.197726149
REGION1,CHE2CIFH2,CHE2,1,2050,0.196078431
REGION1,CHE2CIFH2,CHE2,1,2051,0.194457948
REGION1,CHE2CIFH2,CHE2,1,2052,0.192864031
REGION1,CHE2CIFH2,CHE2,1,2053,0.191296031
REGION1,CHE2CIFH2,CHE2,1,2054,0.189753321
REGION1,CHE2CIFH2,CHE2,1,2055,0.188235294
REGION1,CHE2CIFH2,CHE2,1,2056,0.186741363
REGION1,CHE2CIFH2,CHE2,1,2057,0.185270959
REGION1,CHE2CIFH2,CHE2,1,2058,0.183823529
REGION1,CHE2CIFH2,CHE2,1,2059,0.182398541
REGION1,CHE2CIFH2,CHE2,1,2060,0.180995475
REGION1,CYE2CIFH2,CYE2,1,2015,0.32
REGION1,CYE2CIFH2,CYE2,1,2016,0.3125
REGION1,CYE2CIFH2,CYE2,1,2017,0.305343511
REGION1,CYE2CIFH2,CYE2,1,2018,0.298507463
REGION1,CYE2CIFH2,CYE2,1,2019,0.291970803
REGION1,CYE2CIFH2,CYE2,1,2020,0.285714286
REGION1,CYE2CIFH2,CYE2,1,2021,0.27972028
REGION1,CYE2CIFH2,CYE2,1,2022,0.273972603
REGION1,CYE2CIFH2,CYE2,1,2023,0.268456376
REGION1,CYE2CIFH2,CYE2,1,2024,0.263157895
REGION1,CYE2CIFH2,CYE2,1,2025,0.258064516
REGION1,CYE2CIFH2,CYE2,1,2026,0.253164557
REGION1,CYE2CIFH2,CYE2,1,2027,0.248447205
REGION1,CYE2CIFH2,CYE2,1,2028,0.243902439
REGION1,CYE2CIFH2,CYE2,1,2029,0.239520958
REGION1,CYE2CIFH2,CYE2,1,2030,0.235294118
REGION1,CYE2CIFH2,CYE2,1,2031,0.232964473
REGION1,CYE2CIFH2,CYE2,1,2032,0.230680507
REGION1,CYE2CIFH2,CYE2,1,2033,0.228440891
REGION1,CYE2CIFH2,CYE2,1,2034,0.226244344
REGION1,CYE2CIFH2,CYE2,1,2035,0.224089636
REGION1,CYE2CIFH2,CYE2,1,2036,0.221975583
REGION1,CYE2CIFH2,CYE2,1,2037,0.219901045
REGION1,CYE2CIFH2,CYE2,1,2038,0.217864924
REGION1,CYE2CIFH2,CYE2,1,2039,0.215866163
REGION1,CYE2CIFH2,CYE2,1,2040,0.213903743
REGION1,CYE2CIFH2,CYE2,1,2041,0.211976683
REGION1,CYE2CIFH2,CYE2,1,2042,0.210084034
REGION1,CYE2CIFH2,CYE2,1,2043,0.208224883
REGION1,CYE2CIFH2,CYE2,1,2044,0.206398349
REGION1,CYE2CIFH2,CYE2,1,2045,0.204603581
REGION1,CYE2CIFH2,CYE2,1,2046,0.202839757
REGION1,CYE2CIFH2,CYE2,1,2047,0.201106083
REGION1,CYE2CIFH2,CYE2,1,2048,0.199401795
REGION1,CYE2CIFH2,CYE2,1,2049,0.197726149
REGION1,CYE2CIFH2,CYE2,1,2050,0.196078431
REGION1,CYE2CIFH2,CYE2,1,2051,0.194457948
REGION1,CYE2CIFH2,CYE2,1,2052,0.192864031
REGION1,CYE2CIFH2,CYE2,1,2053,0.191296031
REGION1,CYE2CIFH2,CYE2,1,2054,0.189753321
REGION1,CYE2CIFH2,CYE2,1,2055,0.188235294
REGION1,CYE2CIFH2,CYE2,1,2056,0.186741363
REGION1,CYE2CIFH2,CYE2,1,2057,0.185270959
REGION1,CYE2CIFH2,CYE2,1,2058,0.183823529
REGION1,CYE2CIFH2,CYE2,1,2059,0.182398541
REGION1,CYE2CIFH2,CYE2,1,2060,0.180995475
REGION1,CZE2CIFH2,CZE2,1,2015,0.32
REGION1,CZE2CIFH2,CZE2,1,2016,0.3125
REGION1,CZE2CIFH2,CZE2,1,2017,0.305343511
REGION1,CZE2CIFH2,CZE2,1,2018,0.298507463
REGION1,CZE2CIFH2,CZE2,1,2019,0.291970803
REGION1,CZE2CIFH2,CZE2,1,2020,0.285714286
REGION1,CZE2CIFH2,CZE2,1,2021,0.27972028
REGION1,CZE2CIFH2,CZE2,1,2022,0.273972603
REGION1,CZE2CIFH2,CZE2,1,2023,0.268456376
REGION1,CZE2CIFH2,CZE2,1,2024,0.263157895
REGION1,CZE2CIFH2,CZE2,1,2025,0.258064516
REGION1,CZE2CIFH2,CZE2,1,2026,0.253164557
REGION1,CZE2CIFH2,CZE2,1,2027,0.248447205
REGION1,CZE2CIFH2,CZE2,1,2028,0.243902439
REGION1,CZE2CIFH2,CZE2,1,2029,0.239520958
REGION1,CZE2CIFH2,CZE2,1,2030,0.235294118
REGION1,CZE2CIFH2,CZE2,1,2031,0.232964473
REGION1,CZE2CIFH2,CZE2,1,2032,0.230680507
REGION1,CZE2CIFH2,CZE2,1,2033,0.228440891
REGION1,CZE2CIFH2,CZE2,1,2034,0.226244344
REGION1,CZE2CIFH2,CZE2,1,2035,0.224089636
REGION1,CZE2CIFH2,CZE2,1,2036,0.221975583
REGION1,CZE2CIFH2,CZE2,1,2037,0.219901045
REGION1,CZE2CIFH2,CZE2,1,2038,0.217864924
REGION1,CZE2CIFH2,CZE2,1,2039,0.215866163
REGION1,CZE2CIFH2,CZE2,1,2040,0.213903743
REGION1,CZE2CIFH2,CZE2,1,2041,0.211976683
REGION1,CZE2CIFH2,CZE2,1,2042,0.210084034
REGION1,CZE2CIFH2,CZE2,1,2043,0.208224883
REGION1,CZE2CIFH2,CZE2,1,2044,0.206398349
REGION1,CZE2CIFH2,CZE2,1,2045,0.204603581
REGION1,CZE2CIFH2,CZE2,1,2046,0.202839757
REGION1,CZE2CIFH2,CZE2,1,2047,0.201106083
REGION1,CZE2CIFH2,CZE2,1,2048,0.199401795
REGION1,CZE2CIFH2,CZE2,1,2049,0.197726149
REGION1,CZE2CIFH2,CZE2,1,2050,0.196078431
REGION1,CZE2CIFH2,CZE2,1,2051,0.194457948
REGION1,CZE2CIFH2,CZE2,1,2052,0.192864031
REGION1,CZE2CIFH2,CZE2,1,2053,0.191296031
REGION1,CZE2CIFH2,CZE2,1,2054,0.189753321
REGION1,CZE2CIFH2,CZE2,1,2055,0.188235294
REGION1,CZE2CIFH2,CZE2,1,2056,0.186741363
REGION1,CZE2CIFH2,CZE2,1,2057,0.185270959
REGION1,CZE2CIFH2,CZE2,1,2058,0.183823529
REGION1,CZE2CIFH2,CZE2,1,2059,0.182398541
REGION1,CZE2CIFH2,CZE2,1,2060,0.180995475
REGION1,DEE2CIFH2,DEE2,1,2015,0.32
REGION1,DEE2CIFH2,DEE2,1,2016,0.3125
REGION1,DEE2CIFH2,DEE2,1,2017,0.305343511
REGION1,DEE2CIFH2,DEE2,1,2018,0.298507463
REGION1,DEE2CIFH2,DEE2,1,2019,0.291970803
REGION1,DEE2CIFH2,DEE2,1,2020,0.285714286
REGION1,DEE2CIFH2,DEE2,1,2021,0.27972028
REGION1,DEE2CIFH2,DEE2,1,2022,0.273972603
REGION1,DEE2CIFH2,DEE2,1,2023,0.268456376
REGION1,DEE2CIFH2,DEE2,1,2024,0.263157895
REGION1,DEE2CIFH2,DEE2,1,2025,0.258064516
REGION1,DEE2CIFH2,DEE2,1,2026,0.253164557
REGION1,DEE2CIFH2,DEE2,1,2027,0.248447205
REGION1,DEE2CIFH2,DEE2,1,2028,0.243902439
REGION1,DEE2CIFH2,DEE2,1,2029,0.239520958
REGION1,DEE2CIFH2,DEE2,1,2030,0.235294118
REGION1,DEE2CIFH2,DEE2,1,2031,0.232964473
REGION1,DEE2CIFH2,DEE2,1,2032,0.230680507
REGION1,DEE2CIFH2,DEE2,1,2033,0.228440891
REGION1,DEE2CIFH2,DEE2,1,2034,0.226244344
REGION1,DEE2CIFH2,DEE2,1,2035,0.224089636
REGION1,DEE2CIFH2,DEE2,1,2036,0.221975583
REGION1,DEE2CIFH2,DEE2,1,2037,0.219901045
REGION1,DEE2CIFH2,DEE2,1,2038,0.217864924
REGION1,DEE2CIFH2,DEE2,1,2039,0.215866163
REGION1,DEE2CIFH2,DEE2,1,2040,0.213903743
REGION1,DEE2CIFH2,DEE2,1,2041,0.211976683
REGION1,DEE2CIFH2,DEE2,1,2042,0.210084034
REGION1,DEE2CIFH2,DEE2,1,2043,0.208224883
REGION1,DEE2CIFH2,DEE2,1,2044,0.206398349
REGION1,DEE2CIFH2,DEE2,1,2045,0.204603581
REGION1,DEE2CIFH2,DEE2,1,2046,0.202839757
REGION1,DEE2CIFH2,DEE2,1,2047,0.201106083
REGION1,DEE2CIFH2,DEE2,1,2048,0.199401795
REGION1,DEE2CIFH2,DEE2,1,2049,0.197726149
REGION1,DEE2CIFH2,DEE2,1,2050,0.196078431
REGION1,DEE2CIFH2,DEE2,1,2051,0.194457948
REGION1,DEE2CIFH2,DEE2,1,2052,0.192864031
REGION1,DEE2CIFH2,DEE2,1,2053,0.191296031
REGION1,DEE2CIFH2,DEE2,1,2054,0.189753321
REGION1,DEE2CIFH2,DEE2,1,2055,0.188235294
REGION1,DEE2CIFH2,DEE2,1,2056,0.186741363
REGION1,DEE2CIFH2,DEE2,1,2057,0.185270959
REGION1,DEE2CIFH2,DEE2,1,2058,0.183823529
REGION1,DEE2CIFH2,DEE2,1,2059,0.182398541
REGION1,DEE2CIFH2,DEE2,1,2060,0.180995475
REGION1,DKE2CIFH2,DKE2,1,2015,0.32
REGION1,DKE2CIFH2,DKE2,1,2016,0.3125
REGION1,DKE2CIFH2,DKE2,1,2017,0.305343511
REGION1,DKE2CIFH2,DKE2,1,2018,0.298507463
REGION1,DKE2CIFH2,DKE2,1,2019,0.291970803
REGION1,DKE2CIFH2,DKE2,1,2020,0.285714286
REGION1,DKE2CIFH2,DKE2,1,2021,0.27972028
REGION1,DKE2CIFH2,DKE2,1,2022,0.273972603
REGION1,DKE2CIFH2,DKE2,1,2023,0.268456376
REGION1,DKE2CIFH2,DKE2,1,2024,0.263157895
REGION1,DKE2CIFH2,DKE2,1,2025,0.258064516
REGION1,DKE2CIFH2,DKE2,1,2026,0.253164557
REGION1,DKE2CIFH2,DKE2,1,2027,0.248447205
REGION1,DKE2CIFH2,DKE2,1,2028,0.243902439
REGION1,DKE2CIFH2,DKE2,1,2029,0.239520958
REGION1,DKE2CIFH2,DKE2,1,2030,0.235294118
REGION1,DKE2CIFH2,DKE2,1,2031,0.232964473
REGION1,DKE2CIFH2,DKE2,1,2032,0.230680507
REGION1,DKE2CIFH2,DKE2,1,2033,0.228440891
REGION1,DKE2CIFH2,DKE2,1,2034,0.226244344
REGION1,DKE2CIFH2,DKE2,1,2035,0.224089636
REGION1,DKE2CIFH2,DKE2,1,2036,0.221975583
REGION1,DKE2CIFH2,DKE2,1,2037,0.219901045
REGION1,DKE2CIFH2,DKE2,1,2038,0.217864924
REGION1,DKE2CIFH2,DKE2,1,2039,0.215866163
REGION1,DKE2CIFH2,DKE2,1,2040,0.213903743
REGION1,DKE2CIFH2,DKE2,1,2041,0.211976683
REGION1,DKE2CIFH2,DKE2,1,2042,0.210084034
REGION1,DKE2CIFH2,DKE2,1,2043,0.208224883
REGION1,DKE2CIFH2,DKE2,1,2044,0.206398349
REGION1,DKE2CIFH2,DKE2,1,2045,0.204603581
REGION1,DKE2CIFH2,DKE2,1,2046,0.202839757
REGION1,DKE2CIFH2,DKE2,1,2047,0.201106083
REGION1,DKE2CIFH2,DKE2,1,2048,0.199401795
REGION1,DKE2CIFH2,DKE2,1,2049,0.197726149
REGION1,DKE2CIFH2,DKE2,1,2050,0.196078431
REGION1,DKE2CIFH2,DKE2,1,2051,0.194457948
REGION1,DKE2CIFH2,DKE2,1,2052,0.192864031
REGION1,DKE2CIFH2,DKE2,1,2053,0.191296031
REGION1,DKE2CIFH2,DKE2,1,2054,0.189753321
REGION1,DKE2CIFH2,DKE2,1,2055,0.188235294
REGION1,DKE2CIFH2,DKE2,1,2056,0.186741363
REGION1,DKE2CIFH2,DKE2,1,2057,0.185270959
REGION1,DKE2CIFH2,DKE2,1,2058,0.183823529
REGION1,DKE2CIFH2,DKE2,1,2059,0.182398541
REGION1,DKE2CIFH2,DKE2,1,2060,0.180995475
REGION1,EEE2CIFH2,EEE2,1,2015,0.32
REGION1,EEE2CIFH2,EEE2,1,2016,0.3125
REGION1,EEE2CIFH2,EEE2,1,2017,0.305343511
REGION1,EEE2CIFH2,EEE2,1,2018,0.298507463
REGION1,EEE2CIFH2,EEE2,1,2019,0.291970803
REGION1,EEE2CIFH2,EEE2,1,2020,0.285714286
REGION1,EEE2CIFH2,EEE2,1,2021,0.27972028
